jfreechart/src/main/java/org/jfree/chart/plot/CombinedRangeCategoryPlot.java,261,270,jfreechart/src/main/java/org/jfree/chart/plot/CombinedDomainCategoryPlot.java,324,333,filtered,Found in type1 clones,,,,,
jfreechart/src/main/java/org/jfree/data/function/NormalDistributionFunction2D.java,54,66,jfreechart/src/main/java/org/jfree/data/function/LineFunction2D.java,42,54,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/data/xy/XYDataItem.java,111,126,jfreechart/src/main/java/org/jfree/chart/block/BlockBorder.java,108,123,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/needle/PointerNeedle.java,68,79,jfreechart/src/main/java/org/jfree/chart/needle/PinNeedle.java,57,68,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/renderer/xy/XYAreaRenderer2.java,205,220,jfreechart/src/main/java/org/jfree/chart/plot/CombinedRangeXYPlot.java,436,451,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/data/function/PowerFunction2D.java,41,53,jfreechart/src/main/java/org/jfree/data/function/LineFunction2D.java,42,54,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/entity/CategoryLabelEntity.java,17,29,jfreechart/src/main/java/org/jfree/chart/block/ColorBlock.java,66,78,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/data/statistics/HistogramDataset.java,232,247,jfreechart/src/main/java/org/jfree/data/KeyedObject.java,56,75,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/renderer/xy/XYAreaRenderer2.java,205,220,jfreechart/src/main/java/org/jfree/chart/plot/CombinedDomainCategoryPlot.java,409,424,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/renderer/xy/XYSplineRenderer.java,242,261,jfreechart/src/main/java/org/jfree/chart/renderer/xy/XYDotRenderer.java,181,199,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/needle/WindNeedle.java,47,58,jfreechart/src/main/java/org/jfree/chart/needle/ShipNeedle.java,43,54,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/needle/PointerNeedle.java,68,79,jfreechart/src/main/java/org/jfree/chart/needle/PlumNeedle.java,47,58,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/block/ColorBlock.java,66,78,jfreechart/src/main/java/org/jfree/chart/axis/DateTick.java,41,53,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/needle/PlumNeedle.java,47,58,jfreechart/src/main/java/org/jfree/chart/needle/PinNeedle.java,57,68,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/renderer/xy/XYSplineRenderer.java,242,261,jfreechart/src/main/java/org/jfree/chart/renderer/category/BarRenderer3D.java,559,577,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/needle/ShipNeedle.java,43,54,jfreechart/src/main/java/org/jfree/chart/needle/MiddlePinNeedle.java,60,71,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/renderer/xy/XYAreaRenderer2.java,205,220,jfreechart/src/main/java/org/jfree/chart/plot/CombinedDomainXYPlot.java,356,371,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/renderer/xy/YIntervalRenderer.java,164,177,jfreechart/src/main/java/org/jfree/chart/block/ColorBlock.java,66,78,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/data/KeyedObject.java,56,75,jfreechart/src/main/java/org/jfree/chart/annotations/AbstractXYAnnotation.java,52,67,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/title/ImageTitle.java,189,201,jfreechart/src/main/java/org/jfree/chart/block/ColorBlock.java,66,78,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/renderer/xy/XYSplineRenderer.java,242,261,jfreechart/src/main/java/org/jfree/chart/renderer/xy/XYLine3DRenderer.java,128,146,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/needle/WindNeedle.java,47,58,jfreechart/src/main/java/org/jfree/chart/needle/MiddlePinNeedle.java,60,71,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/data/statistics/MeanAndStandardDeviation.java,62,79,jfreechart/src/main/java/org/jfree/data/KeyedObject.java,56,75,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/renderer/xy/XYAreaRenderer2.java,205,220,jfreechart/src/main/java/org/jfree/chart/plot/CombinedRangeCategoryPlot.java,334,349,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/renderer/xy/XYSplineRenderer.java,242,261,jfreechart/src/main/java/org/jfree/chart/renderer/category/LineRenderer3D.java,443,461,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/StrokeMap.java,57,79,jfreechart/src/main/java/org/jfree/chart/PaintMap.java,57,79,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/data/function/PowerFunction2D.java,41,53,jfreechart/src/main/java/org/jfree/data/function/NormalDistributionFunction2D.java,54,66,filtered,similar equals() methods,,,,,
jfreechart/src/main/java/org/jfree/chart/plot/CombinedRangeXYPlot.java,394,404,jfreechart/src/main/java/org/jfree/chart/plot/CombinedRangeCategoryPlot.java,274,284,filtered,similar getter,,,,,
jfreechart/src/main/java/org/jfree/chart/plot/CombinedRangeCategoryPlot.java,353,368,jfreechart/src/main/java/org/jfree/chart/plot/CombinedDomainXYPlot.java,373,385,,TP,,,,,
jfreechart/src/main/java/org/jfree/chart/plot/dial/DialPlot.java,70,79,jfreechart/src/main/java/org/jfree/chart/plot/WaferMapPlot.java,127,136,,TP,,,,,
jfreechart/src/main/java/org/jfree/chart/plot/CombinedRangeXYPlot.java,381,390,jfreechart/src/main/java/org/jfree/chart/plot/CombinedDomainCategoryPlot.java,324,333,,TP,,,,,
jfreechart/src/main/java/org/jfree/chart/plot/dial/DialPlot.java,70,79,jfreechart/src/main/java/org/jfree/chart/JFreeChart.java,311,320,,TP,,,,,
jfreechart/src/main/java/org/jfree/chart/plot/CombinedRangeXYPlot.java,381,390,jfreechart/src/main/java/org/jfree/chart/plot/CombinedRangeCategoryPlot.java,261,270,,TP,,,,,
jfreechart/src/main/java/org/jfree/data/xy/XYSeriesCollection.java,80,88,jfreechart/src/main/java/org/jfree/data/time/TimeSeriesCollection.java,195,206,,TP,,,,,
jfreechart/src/main/java/org/jfree/chart/plot/XYPlot.java,386,402,jfreechart/src/main/java/org/jfree/chart/plot/PolarPlot.java,157,173,,TP,,,,,
jfreechart/src/main/java/org/jfree/chart/plot/CombinedRangeXYPlot.java,455,470,jfreechart/src/main/java/org/jfree/chart/plot/CombinedRangeCategoryPlot.java,353,368,,TP,,,,,
